date,sro_sum,sp_mean,str_mean,tp_sum,ssro_sum,t2m_mean,streamflow
1990-01-01,2.991945595447731e-5,44380.42573007958,-2.6108507204100047e6,0.006165405961960931,1.685377764953247e-5,150.64654575585786,NaN
1990-01-02,5.035576422911957e-5,44361.705446174514,-1.7697333575123579e6,0.01035953675779055,1.678893064825506e-5,150.20190153669543,NaN
1990-01-03,0.00030647086588548873,44307.42470166292,-1.2101672556679707e6,0.02973564790851198,1.6702794782627254e-5,150.55625624487993,NaN
1990-01-04,0.00015560612562305525,44417.97558541136,-1.4035172546919943e6,0.00862189664892732,1.667623038829544e-5,149.9037718201121,NaN
1990-01-05,1.3118033875625265e-5,44417.06519571399,-2.29437603172058e6,0.0022313935555944055,1.6612550539668652e-5,151.26280928153747,NaN
1990-01-06,3.971007620488961e-6,44486.99976869927,-2.1912330948079037e6,0.0009014700049316945,1.642519919616503e-5,151.0246300230948,NaN
1990-01-07,5.876784685326902e-7,44542.243409994575,-2.960048664488977e6,0.0003005469123196687,1.6334908267100307e-5,151.02211579325376,NaN
1990-01-08,3.7992527137866416e-5,44487.059273264626,-2.2532660148234675e6,0.006543877673585289,1.632281656563806e-5,150.7511148246131,NaN
1990-01-09,0.00011357863355436278,44412.46138478218,-1.4420001035840937e6,0.015985381962811674,1.6232619008785422e-5,150.3067795647172,NaN
1990-01-10,0.0004195936308309453,44373.826067610535,-1.2644463339647923e6,0.020842199519774837,3.7847492437491024e-5,149.88389944027267,NaN
1990-01-11,0.00012030696773321073,44363.18911967759,-1.1006659021667219e6,0.012514349515539569,1.630073403748513e-5,150.2763390977698,NaN
1990-01-12,0.000561370150380964,44382.884662925884,-1.021554840828833e6,0.023687022255868044,2.661397497644347e-5,150.06906001810702,NaN
1990-01-13,0.00020946308139528722,44324.795543051936,-1.848732948070041e6,0.015145215881741466,1.64439203246834e-5,150.211634829534,NaN
1990-01-14,0.0002486141279857599,44357.91156484741,-1.8185820971973212e6,0.013514238653253689,1.661157013144182e-5,150.31671828525558,NaN
1990-01-15,0.0001583356828973583,44355.69909298611,-2.0588382978035687e6,0.0065080354712698015,1.703660044075121e-5,150.82448603120795,NaN
1990-01-16,0.0007120591022796045,44422.4446142916,-881975.6544391107,0.025119428997337843,2.4024950280369645e-5,150.35689961968225,NaN
1990-01-17,0.00021799993731832633,44401.42658909653,-1.250247697617691e6,0.012322559434425187,1.896772453063158e-5,150.02483837031227,NaN
1990-01-18,0.0003027391013276707,44341.23843346256,-1.3159364482718073e6,0.009855882840272,2.11896096888748e-5,150.33173940036102,NaN
1990-01-19,0.0003150552185930295,44304.70732997743,-1.5505849474126345e6,0.01137683460190088,2.420585894124115e-5,150.16722209421175,NaN
1990-01-20,0.0003960061999063478,44388.970390192924,-1.707165275013762e6,0.012962273135037566,3.585329541836266e-5,150.31863902477994,NaN
1990-01-21,0.0001534423832180692,44447.90232678329,-1.8319141874383802e6,0.006723333326011799,3.159781016750047e-5,150.39639601722052,NaN
1990-01-22,7.794197205826247e-5,44416.72143545886,-2.3525817375983177e6,0.006135516068858029,3.617977135783974e-5,150.21020955758925,NaN
1990-01-23,0.0002605314230447659,44433.82545766977,-1.642338093834727e6,0.010419522508544407,4.0991754992595644e-5,149.9498418351818,NaN
1990-01-24,0.0001295930917143793,44451.66612830826,-1.621376039301603e6,0.00777665721732039,4.775834582856585e-5,150.69362727812228,NaN
1990-01-25,0.0002452633429268888,44502.471194833306,-1.8305575972897022e6,0.00907627616426928,5.382105024390101e-5,150.6424978162038,NaN
1990-01-26,0.00011773183783496745,44439.32121323533,-2.0486820830345796e6,0.005026225848130399,5.894555067243021e-5,150.52927718216736,NaN
1990-01-27,0.0001612518346821978,44437.78462714565,-2.046265404738766e6,0.0068325831476015895,6.487099793603317e-5,150.54782103888212,NaN
1990-01-28,0.00033137488757196054,44438.385100264386,-1.7753366946655705e6,0.01181365255998586,7.159729866249832e-5,150.40168640453606,NaN
1990-01-29,0.00012763102216421332,44440.09125824928,-1.8539479723940403e6,0.006589365904310767,7.790515182060376e-5,150.7611414798443,NaN
1990-01-30,0.0005039543283987182,44422.74376951692,-1.679540617084659e6,0.016169672417767785,8.780265298535236e-5,150.6379545639063,NaN
1990-01-31,0.00044438712736570194,44415.72263759893,-1.1379170889243523e6,0.015487477054841112,9.6248477646602e-5,150.3603687244047,NaN
1990-02-01,0.00031060829108988736,44508.87266393988,-1.0777892918268144e6,0.0144307766076361,0.0001379132045775077,149.98278512424878,NaN
1990-02-02,0.00035991891322209384,44564.74500066879,-1.8884192042650578e6,0.009378953014688824,0.0001491899697858651,150.1825811930357,NaN
1990-02-03,0.0001269845385422443,44552.78118104663,-1.9532112312359316e6,0.007483831621851381,0.00017397704419501437,150.3019385593019,NaN
1990-02-04,8.368340786268841e-5,44467.31671979446,-2.338745738667886e6,0.004916196388503001,0.00018784959858950446,150.77327002379948,NaN
1990-02-05,0.0003845625716031229,44422.04001374082,-2.1365761091529485e6,0.008839842409877025,0.00023615860154827553,150.3189653342529,NaN
1990-02-06,0.0006882234742064269,44386.668338987234,-1.901036676632142e6,0.01577516994304085,0.00032539252147428127,150.27995376193056,NaN
1990-02-07,0.00027725394179970965,44451.72638333638,-1.4067682546861863e6,0.012299929916569165,0.0002669695342603056,150.29724187278475,NaN
1990-02-08,0.00047844096716481173,44458.98459576969,-1.454374712881063e6,0.01345847138087819,0.00031141880764827236,150.23653640821527,NaN
1990-02-09,0.0006597383826054586,44437.25089584548,-1.5366981347440153e6,0.015419567184797993,0.0005102738893758062,150.4697112592305,NaN
1990-02-10,0.00026383054270188023,44459.38086537293,-1.6607291074307724e6,0.010424328865499512,0.0004002320168501466,150.35424862833506,NaN
1990-02-11,0.0003059696165682095,44500.53867388364,-2.0452584242168136e6,0.007115381955204494,0.0004700944079215645,150.50879808978004,NaN
1990-02-12,0.00015113763123435182,44489.423426828514,-2.0353074366990442e6,0.004762136510081511,0.0005404012676173631,150.8219205109269,NaN
1990-02-13,0.00038376310682083914,44528.828056844475,-1.9201241952936205e6,0.011758507944282758,0.0006322400177909088,150.6126953939053,NaN
1990-02-14,0.00012804003299161706,44522.267645829226,-1.725074548316645e6,0.008436828660209004,0.0006870370873276818,150.59492642498938,NaN
1990-02-15,6.671923952515403e-5,44422.37055290991,-2.375654422223088e6,0.005424322381645514,0.0007338253837578271,150.17975757665076,NaN
1990-02-16,2.840290517192195e-7,44449.82482389016,-3.0894936946366755e6,5.1636907949436696e-5,0.0007995506855857264,150.77089927566834,NaN
1990-02-17,1.3332648151157448e-7,44499.46742505611,-3.598564468947372e6,7.037148345184807e-5,0.0008568195813111217,150.15581054557052,NaN
1990-02-18,6.043914225516883e-6,44483.19702496219,-3.2389877252248335e6,0.0007568162585436883,0.000897434440100221,150.21159501437668,NaN
1990-02-19,5.48022073203471e-6,44492.05122894765,-3.0607252907196833e6,0.0007217626721546671,0.00092304048398847,150.8354793503014,NaN
1990-02-20,4.68421469726335e-6,44386.14701382582,-2.588176856266857e6,0.0007122602922812957,0.000937795998485574,150.649344538511,NaN
1990-02-21,1.0706964682047327e-5,44391.66635750004,-2.780111520564484e6,0.0015576449431330135,0.0009440909379463025,150.44532137370183,NaN
1990-02-22,3.268944625637284e-5,44480.03416452877,-2.8633601088122553e6,0.0039577241251695676,0.0009453294629027983,150.38900731298,NaN
1990-02-23,2.0886799772894364e-5,44427.0478970604,-2.6688281085836682e6,0.002660345080236466,0.0009437072955739404,150.86029427710216,NaN
1990-02-24,6.704222066196097e-5,44387.55270161854,-2.3206461723373127e6,0.007607737059062159,0.0009411228579426853,150.2984288751113,NaN
1990-02-25,0.00013423209690227483,44451.90231446024,-2.2573434681175635e6,0.007394156766327083,0.0009375410405539015,150.11808350841326,NaN
1990-02-26,0.00013327023568914556,44561.66572376836,-2.111873966536093e6,0.008236074483438294,0.0009335461471150641,150.39895859339038,NaN
1990-02-27,5.35316117161265e-5,44577.29776288466,-2.0471196527102666e6,0.005527576697290242,0.0009308664769703244,150.34607350395729,NaN
1990-02-28,4.5756921895713475e-5,44527.546513771966,-2.0826962010013468e6,0.004063494929704491,0.0009289858158598654,149.97004895234932,NaN
1990-03-01,-2.7755575615628914e-17,44518.835473805346,-3.0606420431168093e6,2.9779904339687815e-5,0.0009264782282355265,150.43888196288148,NaN
1990-03-02,2.1048217631949763e-8,44559.6891598959,-3.5028449666462555e6,2.9073352146727815e-5,0.000921527903170285,150.68948615478536,NaN
1990-03-03,1.6312368683496087e-7,44556.155517237195,-3.4642064697875036e6,9.501664854954375e-5,0.0009147456784181789,150.70075017801813,NaN
1990-03-04,7.625500557419376e-6,44575.636966878425,-2.9245228662452395e6,0.0012744466147245359,0.0009068400445931645,150.718539559919,NaN
1990-03-05,0.0001316008460758109,44579.41607672889,-2.418356027168157e6,0.011018957276563815,0.000898435243708446,150.28183097494298,NaN
1990-03-06,9.512137394797663e-5,44537.006168401116,-1.9501210656134845e6,0.010053989461205164,0.000890603710893618,149.88570769491577,NaN
1990-03-07,6.745472337905889e-5,44564.258144552805,-2.026629936647918e6,0.006531238730709243,0.0008830529595498739,150.12742925957332,NaN
1990-03-08,5.664164939084944e-5,44592.552557924915,-2.1216465264358874e6,0.004944817589877631,0.0008752674448783152,150.12717740495052,NaN
1990-03-09,6.232175723513757e-6,44610.706059031734,-2.4069431330789537e6,0.0007495954342818229,0.0008672986128032122,150.61844225461616,NaN
1990-03-10,2.9084382378601565e-5,44670.31956520804,-2.631029853370995e6,0.003499691563896262,0.0008591751125686276,150.640476813393,NaN
1990-03-11,6.34829918818513e-5,44599.56314491017,-1.9888772494147783e6,0.006519629591650117,0.0008517129048523434,150.42946433822362,NaN
1990-03-12,5.207978408888985e-6,44548.861216535115,-2.8094840555648324e6,0.0006105803645075324,0.0008437199073522613,150.53947789499213,NaN
1990-03-13,4.058163539924771e-6,44555.00339486214,-2.9435647724715425e6,0.0005973421840015173,0.000834506036711734,150.6830709470887,NaN
