date,sro_sum,sp_mean,str_mean,tp_sum,ssro_sum,t2m_mean,streamflow
1990-01-01,1.0446439576941649e-5,48152.48467920036,-3.3282076717623575e6,8.560702212320704e-7,1.1264516481305955e-5,134.71118364701042,NaN
1990-01-02,2.3158780660536134e-6,48163.13717661102,-2.1167852805797807e6,0.00012133149097060362,1.1263963841301182e-5,135.93567394806632,NaN
1990-01-03,4.762349641547189e-6,48051.90734140834,-2.706288965926948e6,1.6548495891947522e-5,1.1255397921227208e-5,134.89303908729366,NaN
1990-01-04,7.607741253848137e-6,48134.883227965816,-2.718893820274182e6,0.0,1.1221023712930302e-5,134.76078239454182,NaN
1990-01-05,4.3321942550964896e-6,48366.88920898408,-3.736292469083599e6,1.055192781846819e-7,1.1246058305146491e-5,134.68186042055603,NaN
1990-01-06,2.545532255776515e-6,48054.98488662985,-2.8839948063072907e6,6.291959336640998e-7,1.1240587169099243e-5,135.75113146091593,NaN
1990-01-07,2.1760626914812097e-6,47979.89182638822,-2.7796030703925123e6,5.727203853691079e-6,1.1235116033051963e-5,135.82110929912218,NaN
1990-01-08,5.671149576265496e-6,47980.44850194397,-1.5841826656588286e6,0.0031629751708365274,1.1234673921048145e-5,135.96345660151164,NaN
1990-01-09,8.542421906838964e-6,47983.02581300688,-3.6186907002122914e6,1.2168426716092384e-6,1.1227158016983204e-5,134.92443554737528,NaN
1990-01-10,5.231474845166106e-6,48114.41219993817,-2.518109486206526e6,1.2034528553263706e-5,1.1221963200938339e-5,135.6956617232181,NaN
1990-01-11,5.026213976114356e-6,48377.973514778125,-3.026115536531195e6,8.505825916080182e-6,1.1216768384893479e-5,135.01581571615532,NaN
1990-01-12,1.6615718610081523e-6,48031.21644429743,-3.539648047774726e6,1.4327416999286369e-5,1.1219034208913094e-5,135.32064242881347,NaN
1990-01-13,4.923286062062081e-7,48028.36776242291,-2.4486844548727693e6,7.399221884130183e-5,1.1251032065189557e-5,135.0338130823442,NaN
1990-01-14,3.2355360032661086e-6,48217.46856971697,-2.668761793942547e6,0.0005169422364045223,1.1247716225160923e-5,135.76520959907234,NaN
1990-01-15,3.675954433170197e-6,47852.94016166876,-3.8126505910374224e6,0.0,1.1222350048941854e-5,134.87481176887403,NaN
1990-01-16,5.2467950404628655e-6,47658.49616368189,-3.4896236902709566e6,2.3518412671226096e-8,1.1221963200938511e-5,135.80177782581785,NaN
1990-01-17,2.766559539410347e-8,48004.94099446901,-2.938237289634346e6,2.3518412671226096e-8,1.1231523873021055e-5,135.5159190829207,NaN
1990-01-18,5.69970761022602e-7,48487.52480746815,-3.803133604549327e6,2.711735696753895e-5,1.1223179008948951e-5,135.07974045596976,NaN
1990-01-19,0.0,48384.42059586089,-3.940035388998439e6,2.607408018149796e-7,1.1238763457083534e-5,134.60504128565603,NaN
1990-01-20,5.112185557494333e-7,48036.500215439286,-3.7664377081490625e6,2.902172123625595e-7,1.1241471393106967e-5,135.10312361945537,NaN
1990-01-21,1.1737054476061328e-6,48474.62313413566,-3.0863090673350366e6,0.00028268881167686267,1.1239316097088353e-5,136.28757112189808,NaN
1990-01-22,5.6521108869673756e-8,48216.391267423256,-3.6509758194131805e6,1.7539248223078745e-5,1.1230639649013424e-5,135.0131217382445,NaN
1990-01-23,6.837566775627639e-7,47945.580910890225,-3.9733020313403616e6,6.161824119861237e-8,1.1228705408996708e-5,134.9635958854907,NaN
1990-01-24,0.0,48279.70941311633,-1.9623321251832542e6,0.0004882469507361659,1.1220415808925102e-5,133.7714517559422,NaN
1990-01-25,1.6554735308407075e-7,48281.69038774771,-3.3382749151684004e6,4.669032072901687e-6,1.1227765920988553e-5,134.23226675831148,NaN
1990-01-26,1.7622686786514523e-6,48044.64497576603,-3.19160399987132e6,2.982793242260353e-5,1.125191628919711e-5,135.39044839693614,NaN
1990-01-27,0.0,47980.53759538904,-1.2411850551500616e6,0.00461202265663779,1.1245339873140313e-5,135.14685603052138,NaN
1990-01-28,7.830404674844852e-6,48170.7023212253,-2.5063774745317413e6,1.0463655376248504e-5,1.1241802977109766e-5,136.40594039901617,NaN
1990-01-29,1.3490696248630025e-7,48566.91864476237,-731301.9480049775,0.008153409087353548,1.1234176545043891e-5,134.2800996937131,NaN
1990-01-30,2.1299533658228323e-7,48648.91036510572,-1.633584528478644e6,0.0011194819307776373,1.1265400705313533e-5,131.99147191900826,NaN
1990-01-31,1.2097510801694924e-6,48160.08300054189,-3.0258315859132237e6,2.955337561243092e-6,1.1143632564885234e-5,128.840372574727,NaN
1990-02-01,6.399690444254282e-7,48184.260042558744,-2.444727356850113e6,3.970231044082703e-5,1.11406002677365e-5,133.71299718059964,NaN
1990-02-02,7.697370249192846e-6,48413.80522000416,-2.35903438897836e6,3.824988015675912e-6,1.1136319377644131e-5,132.54558050626179,NaN
1990-02-03,6.021850380860894e-6,48230.953411484836,-3.031285774425661e6,9.25800894708978e-6,1.1128471079141457e-5,130.99646677272514,NaN
1990-02-04,4.646964866376276e-6,48257.79130227476,-2.7088426045511863e6,3.0898038211408185e-7,1.1128114338300427e-5,133.66841045085638,NaN
1990-02-05,2.0947800150440478e-5,48281.61351300243,-2.5542919069565022e6,0.0,1.1117649940296844e-5,133.46620716833988,NaN
1990-02-06,1.5579078878130472e-5,48267.8802975962,-1.5372173151272803e6,0.0013730989452079858,1.1116698631387427e-5,135.13989214422818,NaN
1990-02-07,1.5297843433626705e-5,48121.3962602517,-2.310395952901644e6,2.6022071920366116e-5,1.1117649940296893e-5,134.76487298854488,NaN
1990-02-08,2.4311707505361438e-5,48011.442504497114,-2.1358551777506326e6,0.00015834869134677797,1.1114914927182326e-5,136.93737624234174,NaN
1990-02-09,1.1668590193110833e-5,48205.84193458125,-1.5772221342738327e6,0.00026497487324697827,1.1138935477145093e-5,136.30624225775372,NaN
1990-02-10,2.1138084929528565e-5,48048.61788345598,-3.620543309459289e6,0.0,1.1114974383989178e-5,137.49259886666542,NaN
1990-02-11,1.6497943800103837e-5,47872.375591549026,-3.5674151517528873e6,0.0,1.1079240843079226e-5,136.70055394635128,NaN
1990-02-12,6.241896401272103e-5,47764.90491920476,-1.9435220029986212e6,0.004247366422909021,1.1072760051133825e-5,139.23253831626752,NaN
1990-02-13,5.40654427143065e-6,47778.789815822114,-1.0449809012203524e6,0.00024515618738714807,1.1067468395325228e-5,138.21523349724666,NaN
1990-02-14,4.302463632104609e-6,47971.92203609345,-1.1832123641403047e6,0.00038440274368825084,1.1063544246073903e-5,137.64571926146806,NaN
1990-02-15,1.7033314705204727e-5,48070.59886420484,-1.6769820463169317e6,0.0015692340461383604,1.1055755404378061e-5,138.51050685829475,NaN
1990-02-16,7.877117228785867e-5,47919.51727504848,-615623.1066101934,0.009020247986836752,1.1055755404378061e-5,137.60648245530248,NaN
1990-02-17,3.2884855651756573e-5,47838.12900577645,-883133.7993406618,0.0037549627988248094,1.1078408447783555e-5,137.64860800180446,NaN
1990-02-18,2.5149662403438886e-5,47779.901678412665,-2.286017956156661e6,4.792282945499545e-5,1.1102666824973495e-5,135.83892913322444,NaN
1990-02-19,2.672175391592255e-5,47673.9192136451,-2.1283754155984526e6,0.0005027274902000321,1.1129957499312383e-5,139.22985963650942,NaN
1990-02-20,0.0001252974579683862,47770.197276602514,-409725.47283208306,0.009144218091383237,1.1130135869732884e-5,138.23953118467324,NaN
1990-02-21,3.232755130644189e-5,48063.37274622457,-1.1476947439522939e6,0.001576801979674013,1.1131741203517524e-5,138.3985102373708,NaN
1990-02-22,1.2980112435869403e-5,48500.89867088282,-1.0202094005992679e6,0.0033895104810927317,1.1223720883696728e-5,136.64139292711064,NaN
1990-02-23,1.9492492021820548e-6,48441.952503853565,-1.0646969079057672e6,0.003012275192317049,1.1265162278063181e-5,135.89330197002005,NaN
1990-02-24,7.513616761189029e-6,48246.21695741823,-3.489405794742336e6,8.959012719540722e-5,1.1317662638501387e-5,133.44443292374987,NaN
1990-02-25,1.1234308076901078e-5,48085.98283378063,-4.076727259383165e6,7.787084337708634e-9,1.1336272619041822e-5,133.98966434397857,NaN
1990-02-26,1.1630572230075716e-5,48014.216842845424,-2.5456863629485685e6,0.000551446688083645,1.1433841239063505e-5,136.5243063407692,NaN
1990-02-27,5.700354888321126e-6,48102.496344803345,-2.0163775194106027e6,0.00017523359318236752,1.1478850041840125e-5,135.65815969039804,NaN
1990-02-28,1.5034397171676272e-5,48087.02875505677,-2.731546047949058e6,3.6343512844592856e-6,1.1498170246667642e-5,135.76937067895,NaN
1990-03-01,2.1324108701542923e-5,48054.66162449045,-2.564607891830977e6,0.0005397319268982179,1.1552475945736573e-5,137.79082627301588,NaN
1990-03-02,1.594407879035378e-5,48003.46688078578,-2.4115193257534206e6,4.2470046869399175e-5,1.159488132186129e-5,137.72951972786743,NaN
1990-03-03,1.2559543653715033e-5,47937.61975311155,-2.8588474018911924e6,0.0003625354213023401,1.1628347488262748e-5,138.31082199141116,NaN
1990-03-04,6.328410106869092e-6,48070.783538200594,-4.173828600434544e6,0.0002602948601153586,1.1678351192652237e-5,136.50984708136286,NaN
1990-03-05,1.2038968274966695e-6,47927.9202097166,-4.397658994267635e6,0.0,1.1771318973774141e-5,137.52746966360723,NaN
1990-03-06,1.0102714130293667e-6,48052.94410179923,-3.9195398752840455e6,0.0,1.18251777123568e-5,138.1845258894815,NaN
1990-03-07,3.020688995039587e-5,48123.88443882635,-2.897324803639244e6,0.00237357497650778,1.1897250090750583e-5,137.65845476022446,NaN
1990-03-08,3.920218863456122e-7,47936.94516800993,-4.0130458914347827e6,1.2027838942901168e-6,1.1933733240433635e-5,137.97494968707903,NaN
1990-03-09,2.2516740529602288e-7,47751.95854367009,-3.232196816150343e6,1.0496734498357754e-5,1.1997927940258796e-5,140.13593616968728,NaN
1990-03-10,1.3670404860929878e-6,48110.169095515426,-3.3779105958035747e6,0.0002503150944392353,1.2090225280651457e-5,139.4859588383114,NaN
1990-03-11,-2.7755575615628914e-17,48078.74293447388,-4.425624702463809e6,0.0,1.2093186393872312e-5,137.99401894067964,NaN
1990-03-12,3.5426426790306263e-6,47821.19926293165,-2.3016322388826613e6,0.00043421919492329046,1.2096706207700846e-5,140.2759702670975,NaN
1990-03-13,6.812009787495957e-8,48044.68127055696,-2.803794882176254e6,9.664444926660784e-6,1.2136653301151666e-5,139.56629936266856,NaN
1990-03-14,-2.7755575615628914e-17,48216.94946183948,-4.378326197196724e6,0.0,1.2161459608133715e-5,138.78053577046518,NaN
1990-03-15,-2.7755575615628914e-17,48211.71881515337,-3.403311262551831e6,5.894351536257441e-6,1.217134860889007e-5,139.43009967640637,NaN
1990-03-16,1.5638466027733206e-8,48113.59931191995,-3.7356085300499466e6,8.82731821978888e-6,1.2168778586094633e-5,140.80570780315986,NaN
1990-03-17,1.6274607044800908e-7,48048.536449180356,-3.845586802529167e6,3.722009243523941e-5,1.2178164756304056e-5,140.541707452402,NaN
1990-03-18,-2.7755575615628914e-17,47669.71302201449,-3.7531997079781257e6,2.267407115039822e-9,1.2175650603569392e-5,141.34262155887546,NaN
1990-03-19,-2.7755575615628914e-17,47572.75575766855,-2.5115881222652015e6,9.441211138161728e-5,1.2167158354332274e-5,143.5957478390202,NaN
1990-03-20,0.0002608371560433445,47630.4845342,-1.178898562135832e6,0.0176014152551299,1.2166432043542259e-5,140.80037713185962,NaN
1990-03-21,5.162933544697576e-5,47639.77013566325,-501990.9920569156,0.0036985338706982673,1.2207384798086942e-5,139.93362064552502,NaN
