date,sro_sum,sp_mean,str_mean,tp_sum,ssro_sum,t2m_mean,streamflow
1990-01-01,0.001302480777778366,54056.387173914496,-961861.6671709532,0.017407809995860127,0.0006593689413177998,167.75551107059204,NaN
1990-01-02,0.002060596389762452,54070.0220873423,-632227.7360993605,0.0248500842778417,0.001101492906150563,167.65791867797046,NaN
1990-01-03,0.0007898342880601819,54027.13542413409,-865932.610159541,0.012392730468872841,0.0008258706959339981,168.3324383433617,NaN
1990-01-04,0.0014800058120271744,53992.20194121345,-932165.1147413491,0.01663177584263677,0.001007118318146666,168.2583377250967,NaN
1990-01-05,0.002478340054855862,54099.699474764566,-816118.7772517818,0.02479676015886798,0.0012974876455641054,168.05831656781393,NaN
1990-01-06,0.0006925363591404581,54127.77086326385,-641459.7495405785,0.009986298729079345,0.0011696886387704342,168.195401333741,NaN
1990-01-07,0.001509843478411247,54138.33119937214,-1.2773841592956092e6,0.011312134445516186,0.0013241809809356984,168.18983664196,NaN
1990-01-08,0.00238863775357882,54059.924510717494,-981413.9486675981,0.018442187596000383,0.0016987061670272947,168.22243666931223,NaN
1990-01-09,0.0036471091505731724,53987.16761821962,-951945.9341843999,0.022981702100951434,0.002094088321830689,168.06262639411318,NaN
1990-01-10,0.0009760705832862431,53998.87825214573,-766152.0920486192,0.014412966378094812,0.002143398961499577,168.5358463028657,NaN
1990-01-11,0.0005205717144614406,54034.15798773703,-807089.6771270056,0.01005743874681681,0.002372160470752794,168.57742134167597,NaN
1990-01-12,0.002249233074368163,53948.693095025854,-944649.8718694713,0.020918546371254867,0.0028134118546767357,168.07714330129056,NaN
1990-01-13,0.0009536882495690998,53904.79930579743,-982889.5691597705,0.011263386739005985,0.0029233520507708204,168.1207388214123,NaN
1990-01-14,0.0008644039504458354,53903.05810843016,-1.1373519627000266e6,0.009344880285322677,0.003172657413573383,168.45463482829715,NaN
1990-01-15,0.0009474667439491917,53891.01673283763,-811352.217219708,0.012720622115867532,0.0033216384647406744,168.16779407672456,NaN
1990-01-16,0.004172918864437515,53903.88027879577,-778695.365636834,0.034720846824936175,0.004158371971820901,167.9963363846767,NaN
1990-01-17,0.001147422158139712,53998.31955100115,-729387.7913793977,0.013501156205427578,0.004388386655783599,168.27295093842068,NaN
1990-01-18,0.000405624004944973,54014.65904329882,-1.1950412363168728e6,0.005954305124960263,0.004563977140312018,168.32935474318833,NaN
1990-01-19,0.002553223459087975,54002.25067560297,-918963.6429126422,0.020116295087534167,0.004882261559185335,167.9437066987597,NaN
1990-01-20,0.005549407163774035,53937.254992929986,-574646.3511295067,0.03864129366727569,0.006632621374152434,167.7560893403076,NaN
1990-01-21,0.0025404912095762385,53945.699645486995,-573924.0740932508,0.022871170800326055,0.008982765957359534,168.21105775544265,NaN
1990-01-22,0.002119871497479913,53953.97742403758,-1.0200560800826466e6,0.01680928959460815,0.008948642117129337,168.53072995767675,NaN
1990-01-23,0.005115114937551085,53902.39666866756,-965787.6601242836,0.031578317676983325,0.009686850028866704,168.20249530941666,NaN
1990-01-24,0.006103136538737514,53869.125172423956,-883343.1857726319,0.032675436595449525,0.01097387902105412,168.39686910312525,NaN
1990-01-25,0.00043629527332538534,53888.945011655116,-1.4098376132665465e6,0.007201739643326584,0.010296399741520263,168.3828485152646,NaN
1990-01-26,0.0013124306704251079,53960.61953233411,-1.2395806834445687e6,0.011085307266281869,0.00986586817829494,168.0266441814637,NaN
1990-01-27,0.0002627508687824198,54055.56861987854,-1.134017058321215e6,0.007182115666597509,0.009278076399133629,168.42551192173934,NaN
